var_1,description_1,var_2,description_2,label
Schizophrenia,"A major psychotic disorder characterized by abnormalities in the perception or expression of reality. It affects the cognitive and psychomotor functions. Common clinical signs and symptoms include delusions, hallucinations, disorganized thinking, and retreat from reality.",APOE4,,0
Right Inferior Parietal Gray Matter Volume,,rh_S_front_sup_volume,Right_sulcus_frontal_sup_volume_from_Qdec_rh.aparc.a2009s.volume_file-FreeSurfer(v5.3),0
Left Pars Triangularis Gray Matter Volume,,lh_parstriangularis_volume,Left_parstriangularis_volume_from_Qdec_lh.aparc.volume.stats_file,1
Right Rostral Anterior Cingulate Mean Cortical Thickness,,wm-lh-superiortemporal,White-matter-left-superiortemporal-from_Qdec_wmparc.volume.stats_file,0
Right Rostralmiddlefrontal Meancurv From Qdec,,rh_rostralmiddlefrontal_meancurv,Right_rostralmiddlefrontal_meancurv_from_Qdec_rh.aparc.meancurv_file-FreeSurfer(v5.3),1
Right Precuneus Grey Matter Volume,,ST111CV,Cortical Volume (aparc.stats) of RightPrecuneus,1
Left Inferior Temporal Area,,lh_inferiortemporal_area,Left_inferiortemporal_area_from_Qdec_lh.aparc.area_file,1
Right Pericalcarine Mean Cortical Thickness,,rh_(pericalcarine)ThickAvg,,1
Left Gyrus Occipital Middle Thickness From Qdec,,(S_calcarine)SurfArea,,0
Left Isthmuscingulate Meancurv From Qdec,,lh_isthmuscingulate_meancurv,,1
Left Gyrus Insular Short Area From Qdec,,(G_and_S_paracentral)ThickAvg,,0
Right Superior Parietal Area,,Right_Caudate,,0
Left Pars Triangularis Area,,lh_parstriangularis_area,Left_parstriangularis_area_from_Qdec_lh.aparc.area_file,1
Left Gyrus And Sulcus Occipital Inferior Meancurv From Qdec,,(G_and_S_occipital_inf)MeanCurv,,1
Left Gyrus Temporal Inferior Thickness From Qdec,,samplingAge,,0
White-matter-left-cuneus-from Qdec Wmparc,,rh_caudalanteriorcingulate_thickness,Right_caudalanteriorcingulate_thickness_from_Qdec_rh.aparc.thickness.stats_file,0
Right Precentral Gray Matter Volume,,rh_precentral_volume,,1
Right Gyrus Cingul-Post-dorsal Thickness From Qdec,,lh_S_front_sup_volume,Left_sulcus_frontal_sup_volume_from_Qdec_lh.aparc.a2009s.volume_file,0
Left Gyrus Pariet Inf-Angular Area From Qdec,,rh_(parahippocampal)SurfArea,,0
Right Sulcus Circular Insula Sup Thickness From Qdec,,lh_S_temporal_inf_volume,Left_sulcus_temporal_inferior_volume_from_Qdec_lh.aparc.a2009s.volume_file,0
Right Pars Opercularis Gray Matter Volume,,ST104CV,Cortical Volume (aparc.stats) of RightParsOpercularis,1
Right Gyrus And Sulcus Cingul-Mid-Post Meancurv From Qdec,,(G_and_S_cingul-Mid-Post)MeanCurv,,1
Vomiting,Forceful ejection of the contents of the stomach through the mouth.,BCVOMIT,2. Vomiting,1
White-matter-Right-parstriangularis-from Qdec Wmparc,White-matter-Right-parstriangularis-from_Qdec_wmparc.volume.stats_file,rh_paracentral_meancurv,,0
Left CA3 Volume,Left_CA3,right_CA1,,0
Right Caudal Anterior Cingulate Volume,,rh_S_postcentral_volume,Right_sulcus_postcentral_volume_from_Qdec_rh.aparc.a2009s.volume_file-FreeSurfer(v5.3),0
Right Sulcus Precentral-sup-part Meancurv From Qdec,,lh_S_oc_sup_and_transversal_thickness,,0
Right Sulcus Frontal Sup Volume From Qdec,,Demographic.Sex,Participant gender.,0
Left Sulcus Central Meancurv From Qdec,,FATHAGE,At what approximate age did symptoms start?,0
Right Rostral Anterior Cingulate Mean Cortical Thickness,,ST113TA,Thickness Average (aparc.stats) of RightRostralAnteriorCingulate,1
Right Gyrus Temp Sup-Plan Tempo Volume From Qdec,,(Left-Amygdala)Volume_mm3,,0
Left Pars Opercularis Mean Cortical Thickness,,ST45TA,Thickness Average (aparc.stats) of LeftParsOpercularis,1
Left Sulcus Frontal Middle Meancurv From Qdec,,lh_S_front_middle_meancurv,Left_sulcus_frontal_middle_meancurv_from_Qdec_lh.aparc.a2009s.meancurv_file-FreeSurfer(v5.3),1
White-matter-left-inferiortemporal-from Qdec Wmparc,,wm-lh-inferiortemporal,,1
Left Sulcus Collat Transv Anterior Volume From Qdec,,(S_suborbital)MeanCurv,,0
Right Sulcus Collat Transv Posterior Thickness From Qdec,,rh_insula_thickness,Right_insula_thickness_from_Qdec_rh.aparc.thickness.stats_file,0
Right Inferiorparietal Mean Cortical Thickness,,ST29SV,Subcortical Volume (aseg.stats) of LeftHippocampus,0
Left Entorightinal Meancurv From Qdec,,rh_medialorbitofrontal_volume,Right_medialorbitofrontal_volume_from_Qdec_rh.aparc.volume.stats_file,0
Right Sulcus Circular Insula Sup Thickness From Qdec,,(S_circular_insula_sup)ThickAvg,,1
Left Thalamus Volume,,Left_Thalamus_Proper,,1
Left Gyrus Orbital Thickness From Qdec,,rh_S_precentral-inf-part_thickness,Right_sulcus_precentral-inf-part_thickness_from_Qdec_rh.aparc.a2009s.thickness_file-FreeSurfer(v5.3),0
Right Fusiform Mean Cortical Thickness,,RFUSM,,1
Left Gyrus Oc-temp Lat-fusifor Area From Qdec,,lh_G_oc-temp_lat-fusifor_area,,1
Boston Naming Test (BNT),-,(G_front_inf-Opercular)ThickAvg,,0
Right Gyrus Rectus Volume From Qdec,,lh_entorhinal_volume,Left_entorightinal_volume_from_Qdec_lh.aparc.volume.stats_file-FreeSurfer(v5.3),0
Right Banks Of The Superior Temoral Sulcus Thickness,,lh_(inferiortemporal)GrayVol,,0
Right Medialorbitofrontal Meancurv From Qdec,,rh_medialorbitofrontal_meancurv,Right_medialorbitofrontal_meancurv_from_Qdec_rh.aparc.meancurv_file,1
Left Gyrus Parietal Sup Area From Qdec,,(G_parietal_sup)SurfArea,,1
Left Sulcus Parieto Occipital Thickness From Qdec,,(S_parieto_occipital)ThickAvg,,1
Left Gyrus And Sulcus Cingul-Ant Area From Qdec,,lh_G_rectus_area,,0
Left Thalamus Volume,,ST61SV,Subcortical Volume (aseg.stats) of LeftThalamus,1
Right Parahippocampal Area,,rh_Lat_Fis-post_area,Right_Lat_Fis-post_area_from_Qdec_rh.aparc.a2009s.area.stats_file,0
Right Banks Of The Superior Temoral Sulcus Meancurv From Qdec,,CSF PTAU,Concentration of P-tau,0
Right Sulcus Oc Sup And Transversal Thickness From Qdec,,lh_S_suborbital_thickness,Left_sulcus_suborbital_thickness_from_Qdec_lh.aparc.a2009s.thickness_file,0
Right Sulcus Calcarine Thickness From Qdec,,lh_S_front_middle_meancurv,,0
Left Lat Fis-ant-Vertical Volume From Qdec,,ST129TA,Thickness Average (aparc.stats) of LeftInsula,0
Left Gyrus And Sulcus Cingul-Ant Volume From Qdec,,lh_supramarginal_meancurv,,0
Month of Birth,The month in which a person was born.,BIRTHMO,Subject's month of birth:,1
Right Middletemporal Area,,rh_middletemporal_area,Right_middletemporal_area_from_Qdec_rh.aparc.area_file,1
Left Gyrus Cingul-Post-ventral Thickness From Qdec,,lh_G_postcentral_area,Left_gyrus_postcentral_area_from_Qdec_lh.aparc.a2009s.area.stats_file,0
Right Supramarginal Gray Matter Volume,,RSUPMAR,,1
Left Pericalcarine Gray Matter Volume,,lh_pericalcarine_volume,,1
Right Posterior Cingulate Area,,rh_posteriorcingulate_area,Right_posteriorcingulate_area_from_Qdec_rh.aparc.area_file,1
Thyroid,,(S_orbital_lateral)GrayVol,,0
Right Amygdala Volume,,wm-rh-entorhinal,White-matter-Right-entorightinal-from_Qdec_wmparc.volume.stats_file,0
Left Parstriangularis Meancurv From Qdec,,wm-lh-inferiorparietal,White-matter-left-inferiorparietal-from_Qdec_wmparc.volume.stats_file,0
Right Lat Fis-ant-Vertical Thickness From Qdec,,rh_Lat_Fis-ant-Vertical_thickness,Right_Lat_Fis-ant-Vertical_thickness_from_Qdec_rh.aparc.a2009s.thickness_file,1
Left Accumbens Area Volume,,ST93TA,Thickness Average (aparc.stats) of RightIsthmusCingulate,0
White-matter-Right-temporalpole-from Qdec Wmparc,White-matter-Right-temporalpole-from_Qdec_wmparc.volume.stats_file,wm-rh-temporalpole,White-matter-Right-temporalpole-from_Qdec_wmparc.volume.stats_file-FreeSurfer(v5.3),1
Left Pars Orbitalis Area,,lh_parsorbitalis_area,Left_parsorbitalis_area_from_Qdec_lh.aparc.area_file,1
BMI,An individual's weight in kilograms divided by the square of the height in meters.,Vital Signs.Body Mass Index,Body Mass Index,1
Left Gyrus And Sulcus Cingul-Ant Area From Qdec,,lh_G_front_inf-Triangul_area,Left_gyrus_frontal_inf-Triangul_area_from_Qdec_lh.aparc.a2009s.area.stats_file,0
Left Gyrus And Sulcus Transv Frontopol Thickness From Qdec,,rh_S_circular_insula_inf_thickness,Right_sulcus_circular_insula_inferior_thickness_from_Qdec_rh.aparc.a2009s.thickness_file,0
Right Ventral Diencephalon Volume,,ST124SV,Subcortical Volume (aseg.stats) of RightVentralDC,1
Left Gyrus And Sulcus Cingul-Mid-Ant Thickness From Qdec,,lh_G_and_S_cingul-Mid-Ant_thickness,,1
Right Sulcus Precentral-sup-part Area From Qdec,,(S_temporal_transverse)ThickAvg,,0
Left Sulcus Oc-temp Lat Area From Qdec,,rh_S_circular_insula_ant_area,,0
Left Sulcus Oc Middle And Lunatus Meancurv From Qdec,,(S_oc_middle_and_Lunatus)MeanCurv,,1
Right Caudal Anterior Cingulate Volume,,ST73CV,Cortical Volume (aparc.stats) of RightCaudalAnteriorCingulate,1
Right Sulcus Collat Transv Anterior Meancurv From Qdec,,lh_G_pariet_inf-Angular_area,Left_gyrus_pariet_inf-Angular_area_from_Qdec_lh.aparc.a2009s.area.stats_file,0
Left Gyrus Frontal Inf-Triangul Meancurv From Qdec,,rh_S_calcarine_area,,0
Living Situation,A description of a personal residence and the relationship between the occupants that reside there.,(S_circular_insula_sup)ThickAvg,,0
Left Postcentral Mean Cortical Thickness,,ST49TA,Thickness Average (aparc.stats) of LeftPostcentral,1
PET-hypoperfusion: temporal left,,rh_entorhinal_meancurv,Right_entorightinal_meancurv_from_Qdec_rh.aparc.meancurv_file-FreeSurfer(v5.3),0
Right Superiorparietal Meancurv From Qdec,,rh_(cuneus)GrayVol,,0
White-matter-Right-lingual-from Qdec Wmparc,,LENTM,,0
Left Supramarginal Gray Matter Volume,,wm-lh-frontalpole,White-matter-left-frontalpole-from_Qdec_wmparc.volume.stats_file,0
Right Gyrus Pariet Inf-Supramar Meancurv From Qdec,,rh_G_pariet_inf-Supramar_meancurv,Right_gyrus_pariet_inf-Supramar_meancurv_from_Qdec_rh.aparc.a2009s.meancurv_file,1
Right Gyrus Temp Sup-Plan Tempo Volume From Qdec,,rh_G_temp_sup-Plan_tempo_volume,Right_gyrus_temp_sup-Plan_tempo_volume_from_Qdec_rh.aparc.a2009s.volume_file,1
Left Pars Opercularis Gray Matter Volume,,ST82CV,Cortical Volume (aparc.stats) of RightCuneus,0
Right Amygdala Volume,,Right-Amygdala,Right-Amygdala_from_Qdec_aseg.volume.stats_file-FreeSurfer(v5.3),1
Right Gyrus And Sulcus Transv Frontopol Area From Qdec,,rh_G_and_S_transv_frontopol_area,,1
Left Sulcus Frontal Middle Thickness From Qdec,,lh_S_front_middle_thickness,,1
Cancer,"A tumor composed of atypical neoplastic, often pleomorphic cells that invade other tissues. Malignant neoplasms often metastasize to distant anatomic sites and may recur after excision. The most common malignant neoplasms are carcinomas (adenocarcinomas or squamous cell carcinomas), Hodgkin and non-Hodgkin lymphomas, leukemias, melanomas, and sarcomas.",CANCER,,1
Brain Stem Grey Matter Volume,,Brain-Stem,Brain-Stem_from_Qdec_aseg.volume.stats_file,1
Right Gyrus Postcentral Thickness From Qdec,,rh_G_postcentral_thickness,Right_gyrus_postcentral_thickness_from_Qdec_rh.aparc.a2009s.thickness_file-FreeSurfer(v5.3),1
Right Pole Temporal Area From Qdec,,rh_Pole_temporal_area,Right_Pole_temporal_area_from_Qdec_rh.aparc.a2009s.area.stats_file,1
Right Gyrus Frontal Inf-Triangul Thickness From Qdec,,lh_(transversetemporal)MeanCurv,,0
Right Gyrus Rectus Area From Qdec,,rh_G_occipital_sup_thickness,Right_gyrus_occipital_sup_thickness_from_Qdec_rh.aparc.a2009s.thickness_file-FreeSurfer(v5.3),0
Right Sulcus Oc-temp Med And Lingual Area From Qdec,,rh_S_oc-temp_lat_thickness,Right_sulcus_oc-temp_lat_thickness_from_Qdec_rh.aparc.a2009s.thickness_file,0
Left Frontalpole Meancurv From Qdec,,lh_(frontalpole)MeanCurv,,1
Right Gyrus Pariet Inf-Supramar Thickness From Qdec,,(G_pariet_inf-Supramar)ThickAvg,,1
Marital Status,A demographic parameter indicating a person's current conjugal status.,MARISTAT,Subject's current marital status:,1
Right Middle Temporal Gray Matter Volume,,rh_S_collat_transv_post_volume,Right_sulcus_collat_transv_posterior_volume_from_Qdec_rh.aparc.a2009s.volume_file-FreeSurfer(v5.3),0
Right Whole Hippocampus Volume,,right_Whole_hippocampus,,1
PET-hypoperfusion: vermis or pons,,PET-ROI-pons/vermis,PET-ROI-pons/vermis,1
Right Middletemporal Meancurv From Qdec,,rh_middletemporal_meancurv,Right_middletemporal_meancurv_from_Qdec_rh.aparc.meancurv_file,1
Right Gyrus Frontal Inf-Orbital Area From Qdec,,rh_G_front_inf-Orbital_area,Right_gyrus_frontal_inf-Orbital_area_from_Qdec_rh.aparc.a2009s.area.stats_file-FreeSurfer(v5.3),1
Left Sulcus Orbital Med-olfact Volume From Qdec,,lh_inferiortemporal_volume,,0
Hachinski,Modified Hachinski Ischemic Scale-NACC Version (MHIS-NACC) Sum all circled answers for a total score.,HMSCORE,TOTAL SCORE,1
Right Lingual Area,,rh_lingual_area,Right_lingual_area_from_Qdec_rh.aparc.area_file-FreeSurfer(v5.3),1
Left Inferiorparietal Volume From Qdec aparc,,lh_inferiorparietal_volume,,1
Right Gyrus And Sulcus Cingul-Ant Meancurv From Qdec,,rh_G_and_S_cingul-Ant_meancurv,,1
Left Middletemporal Meancurv From Qdec,,lh_middletemporal_meancurv,,1
Right Sulcus Calcarine Thickness From Qdec,,flanker_score,,0
Left Postcentral Gray Matter Volume,,AVDELTOT,,0
White Matter HypoIntensities Volume,,(WM-hypointensities)Volume_mm3,,1
Right Gyrus Frontal Inf-Orbital Thickness From Qdec,,wm-lh-pericalcarine,White-matter-left-pericalcarine-from_Qdec_wmparc.volume.stats_file-FreeSurfer(v5.3),0
Right Gyrus Cingul-Post-dorsal Area From Qdec,,rh_G_cingul-Post-dorsal_area,,1
Left Gyrus And Sulcus Cingul-Ant Volume From Qdec,,lh_G_and_S_cingul-Ant_volume,Left_gyrus_and_sulcus_cingul-Ant_volume_from_Qdec_lh.aparc.a2009s.volume_file,1
Left Sulcus Cingul-Marginalis Meancurv From Qdec,,lh_G_precentral_area,Left_gyrus_precentral_area_from_Qdec_lh.aparc.a2009s.area.stats_file-FreeSurfer(v5.3),0
Right Gyrus Oc-temp Lat-fusifor Meancurv From Qdec,,rh_G_oc-temp_lat-fusifor_meancurv,Right_gyrus_oc-temp_lat-fusifor_meancurv_from_Qdec_rh.aparc.a2009s.meancurv_file,1
Right Lat Fis-post Thickness From Qdec,,rh_Lat_Fis-post_thickness,,1
Left Lateraloccipital Mean Cortical Thickness,,lraccu,,0
Left Lateraloccipital Mean Cortical Thickness,,ST35TA,Thickness Average (aparc.stats) of LeftLateralOccipital,1
Right Thalamus Volume,,AVDELTOT,,0
Left Cerebellum Gray Matter Volume,,LeftCerebellarGrayMatter,Volume of left cerebellar gray matter,1
Left Gyrus Precentral Volume From Qdec,,lh_(rostralmiddlefrontal)GrayVol,,0
Right Pericalcarine Mean Cortical Thickness,,lh_(postcentral)GrayVol,,0
Left Lateral Orbitofrontal Area,,ST44SA,Surface Area (aparc.stats) of LeftParahippocampal,0
Left Gyrus Cingul-Post-dorsal Thickness From Qdec,,Mother_Dementia,,0
Left Gyrus Temp Sup-Plan Polar Thickness From Qdec,,lh_G_temp_sup-Plan_polar_thickness,Left_gyrus_temp_sup-Plan_polar_thickness_from_Qdec_lh.aparc.a2009s.thickness_file-FreeSurfer(v5.3),1
Third Ventricle Volume,,THIRVENT,,1
BrainSegVolNotVent From Qdec Aseg,,BrainSegVolNotVent,BrainSegVolNotVent_from_Qdec_aseg.volume.stats_file,1
Left Sulcus Parieto Occipital Thickness From Qdec,,lh_S_parieto_occipital_thickness,,1
Right Gyrus And Sulcus Transv Frontopol Meancurv From Qdec,,rh_G_and_S_transv_frontopol_meancurv,Right_gyrus_and_sulcus_transv_frontopol_meancurv_from_Qdec_rh.aparc.a2009s.meancurv_file-FreeSurfer(v5.3),1
Left Sulcus Pericallosal Thickness From Qdec,,lh_S_pericallosal_thickness,Left_sulcus_pericallosal_thickness_from_Qdec_lh.aparc.a2009s.thickness_file-FreeSurfer(v5.3),1
Vision,"Tests to assess the ability to focus on and discern objects, colors, depth, etc.",BCVISION,10. Blurred vision,1
Biological Sex,The assemblage of physical properties or qualities by which male is distinguished from female; the physical difference between male and female; the distinguishing peculiarity of male or female.,lh_Lat_Fis-post_thickness,Left_Lat_Fis-post_thickness_from_Qdec_lh.aparc.a2009s.thickness_file-FreeSurfer(v5.3),0
Left Gyrus Precentral Thickness From Qdec,,lh_G_precentral_thickness,,1
Left Sulcus Orbital Med-olfact Area From Qdec,,(S_orbital_med-olfact)SurfArea,,1
Right Lateralorbitofrontal Area,,lh_G_temp_sup-Plan_tempo_meancurv,,0
Left Inferiortemporal Mean Cortical Thickness,,lh_S_occipital_ant_meancurv,Left_sulcus_occipital_anterior_meancurv_from_Qdec_lh.aparc.a2009s.meancurv_file,0
APOE,"Human APOE*4 allele is located in the vicinity of 19q13.2 and is approximately 4 kb in length. This allele, which encodes apolipoprotein E4, plays a role in triglyceride metabolism. The allele is associated with increased occurrence of both Alzheimer disease and coronary artery disease.",lh_caudalanteriorcingulate_thickness,Left_caudalanteriorcingulate_thickness_from_Qdec_lh.aparc.thickness.stats_file-FreeSurfer(v5.3),0
Clinical Dementia Rating Scale Sum of Boxes (CDRSB),Clinical Dementia Rating (CDR) Sum of Boxes.,wm-lh-parsopercularis,White-matter-left-parsopercularis-from_Qdec_wmparc.volume.stats_file-FreeSurfer(v5.3),0
Right Cuneus Gray Matter Volume,,ST120SV,Subcortical Volume (aseg.stats) of RightThalamus,0
Right Entorightinal Meancurv From Qdec,,rh_superiorparietal_volume,Right_superiorparietal_volume_from_Qdec_rh.aparc.volume.stats_file-FreeSurfer(v5.3),0
Right Paracentral Area,,rh_paracentral_area,Right_paracentral_area_from_Qdec_rh.aparc.area_file-FreeSurfer(v5.3),1
Left Gyrus Temp Sup-Plan Tempo Thickness From Qdec,,right_fimbria,,0
Clinical Dementia Rating (CDR),"A standardized rating scale developed by John C. Morris in 1997 to evaluate the severity of an individual's cognitive impairment. This instrument contains 6 areas which include memory, orientation, judgment and problem solving, community affairs, home and hobbies, and personal care. Each item is rated on a scale from 0 to 3 with 0 being none and 3 being severe.",CDGLOBAL,Global CDR,1
Visit,The act of going to see some person or place or thing; it can cover a short or long period but refers to a non-permanent arrangement.,Collection,Collection 18 month timepoint.,1
White-matter-left-superiortemporal-from Qdec Wmparc,,wm-lh-superiortemporal,White-matter-left-superiortemporal-from_Qdec_wmparc.volume.stats_file,1
Right Pole Temporal Thickness From Qdec,,Left-Lateral-Ventricle,,0
Right Sulcus Circular Insula Inferior Volume From Qdec,,rh_S_orbital_lateral_thickness,,0
Left Frontal Pole Thickness,,lh_Lat_Fis-ant-Vertical_area,Left_Lat_Fis-ant-Vertical_area_from_Qdec_lh.aparc.a2009s.area.stats_file-FreeSurfer(v5.3),0
Interleukin-6 (IL-6) in Plasma,"Interleukin-6 (212 aa, ~24 kDa) is encoded by the human IL6 gene. This protein is involved in signaling affecting a wide variety of cell types including monocytes, lymphocytes, hepatocytes and nerve cells.",llfusigv,,0
Left Posterior Cingulate Mean Cortical Thickness,,lh_posteriorcingulate_thickness,Left_posteriorcingulate_thickness_from_Qdec_lh.aparc.thickness.stats_file-FreeSurfer(v5.3),1
Right Gyrus Cingul-Post-dorsal Volume From Qdec,,rh_S_temporal_inf_area,Right_sulcus_temporal_inferior_area_from_Qdec_rh.aparc.a2009s.area.stats_file,0
Left Gyrus Temp Sup-Plan Polar Thickness From Qdec,,lh_S_front_middle_meancurv,Left_sulcus_frontal_middle_meancurv_from_Qdec_lh.aparc.a2009s.meancurv_file-FreeSurfer(v5.3),0
Right Gyrus Oc-temp Med-Lingual Volume From Qdec,,lh_G_front_inf-Orbital_volume,,0
Right Gyrus Temporal Inferior Area From Qdec,,rh_G_temporal_inf_area,,1
Left Medial Orbitofrontal Gray Matter Volume,,lh_G_orbital_volume,Left_gyrus_orbital_volume_from_Qdec_lh.aparc.a2009s.volume_file,0
Left Fimbria Volume,Left_fimbria,LINFTEMP,,0
Right Gyrus Precentral Volume From Qdec,,lh_G_and_S_cingul-Mid-Post_volume,,0
Right Gyrus Pariet Inf-Supramar Volume From Qdec,,rh_G_pariet_inf-Supramar_volume,Right_gyrus_pariet_inf-Supramar_volume_from_Qdec_rh.aparc.a2009s.volume_file-FreeSurfer(v5.3),1
Right Sulcus Circular Insula Sup Volume From Qdec,,rh_G_pariet_inf-Supramar_volume,Right_gyrus_pariet_inf-Supramar_volume_from_Qdec_rh.aparc.a2009s.volume_file,0
Left Sulcus Central Meancurv From Qdec,,(S_postcentral)ThickAvg,,0
Verbal fluency tests (Semantic) Animal,A test that measures the verbal fluency of an individual. This tool measures both semantic fluency and phonetic fluency.,ANML10,Animal-name fluency ,1
