var_1,description_1,var_2,description_2,label
Right Gyrus Temp Sup-Plan Polar Thickness From Qdec,,rh_G_temp_sup-Plan_polar_thickness,,1
Left Parahippocampal Mean Cortical Thickness,,Left-Thalamus-Proper,Left-Thalamus-Proper_from_Qdec_aseg.volume.stats_file,0
Left Cerebellum White Matter Volume,,lh_G_parietal_sup_meancurv,Left_gyrus_parietal_sup_meancurv_from_Qdec_lh.aparc.a2009s.meancurv_file,0
Amount of Smoking,,rh_middletemporal_volume,,0
Left Pars Opercularis Gray Matter Volume,,LPARSOP,,1
Right Lat Fis-ant-Horizont Meancurv From Qdec,,rh_Lat_Fis-ant-Horizont_meancurv,,1
Right Gyrus Rectus Area From Qdec,,(G_rectus)SurfArea,,1
Right Sulcus Suborbital Meancurv From Qdec,,rh_S_suborbital_meancurv,,1
Left Gyrus And Sulcus Transv Frontopol Meancurv From Qdec,,lh_precentral_area,,0
Left Amygdala Volume,,Left-Amygdala,Left-Amygdala_from_Qdec_aseg.volume.stats_file-FreeSurfer(v5.3),1
Left Gyrus Cingul-Post-dorsal Volume From Qdec,,(G_cingul-Post-dorsal)GrayVol,,1
Right Sulcus Postcentral Area From Qdec,,lh_temporalpole_meancurv,Left_temporalpole_meancurv_from_Qdec_lh.aparc.meancurv_file,0
Right Sulcus Occipital Anterior Area From Qdec,,lh_G_occipital_sup_volume,Left_gyrus_occipital_sup_volume_from_Qdec_lh.aparc.a2009s.volume_file,0
Left Superiortemporal Volume From Qdec aparc,,lh_(superiortemporal)GrayVol,,1
Mother Age Onset,,lh_S_front_inf_thickness,,0
Right Sulcus Circular Insula Sup Area From Qdec,,rh_S_circular_insula_sup_area,,1
Right Gyrus Subcallosal Meancurv From Qdec,,(G_subcallosal)MeanCurv,,1
Left Gyrus And Sulcus Transv Frontopol Volume From Qdec,,lh_G_and_S_transv_frontopol_volume,,1
Right Gyrus Cingul-Post-ventral Area From Qdec,,lh_precentral_thickness,Left_precentral_thickness_from_Qdec_lh.aparc.thickness.stats_file,0
Left Inferiortemporal Mean Cortical Thickness,,CC_Mid_Posterior,CC_Mid_Posterior_from_Qdec_aseg.volume.stats_file-FreeSurfer(v5.3),0
White-matter-Right-rostralmiddlefrontal-from Qdec Wmparc,White-matter-Right-rostralmiddlefrontal-from_Qdec_wmparc.volume.stats_file,wm-rh-rostralmiddlefrontal,White-matter-Right-rostralmiddlefrontal-from_Qdec_wmparc.volume.stats_file,1
Left Accumbens Area Volume,,ST11SV,Subcortical Volume (aseg.stats) of LeftAccumbensArea,1
Right Superior Frontal Area,,(Left-Caudate)Volume_mm3,,0
Right Posterior Cingulate Mean Cortical Thickness,,(G_cingul-Post-dorsal)ThickAvg,,0
Left Sulcus Oc Middle And Lunatus Thickness From Qdec,,(S_circular_insula_inf)ThickAvg,,0
Digit Span Test (Forward),A subtest of the Wechsler Adult Intelligence Scale - Fourth Edition. The subject is read a sequence of numbers and recalls the numbers in the same order.,DSF_Tot_score,,1
Fifth Ventricle Volume,,5th-Ventricle,5th-Ventricle_from_Qdec_aseg.volume.stats_file-FreeSurfer(v5.3),1
Race,A geographic ancestral origin category that is assigned to a population group based mainly on physical characteristics that are thought to be distinct and inherent.,heart_bl,,0
Left Sulcus Temporal Transverse Volume From Qdec,,lh_S_temporal_transverse_volume,,1
Left Superior Parietal Gray Matter Volume,,llsupalv,,1
Right Gyrus Ins Lg And Sulcus Cent Ins Volume From Qdec,,rh_G_Ins_lg_and_S_cent_ins_volume,,1
Right Sulcus Subparietal Volume From Qdec,,VSHEIGHT,2a. Height,0
Right Transverse Temporal Grey Matter Volume,,CSF AB,Concentration of Ab1-42,0
Heart Condition,A hollow organ located slightly to the left of the middle portion of the chest. It is composed of muscle and it is divided by a septum into two sides: the right side which receives de-oxygenated blood from the body and the left side which sends newly oxygenated blood to the body. Each side is composed of two chambers: the atrium (receiving blood) and ventricle (ejecting blood).,cuore,Past_pathological_anamnesis:_ask_to_the_patient:_do_you_has_ever_sufferd_for_the_heart_disease,1
Left Sulcus And Gyrus Paracentral Area,,Hippo_Vol_Dx(mm^3),,0
Right Gyrus Temp Sup-Plan Polar Meancurv From Qdec,,ST32TA,Thickness Average (aparc.stats) of LeftInferiorTemporal,0
Anxiety,"A feeling of worry, nervousness, or unease about something with an uncertain outcome.",ans,"Neuropsychiatric_inventory_(NPI)-Anxiety:_presence_of_anxiety_during_the_last_5_years-Was_the_patient_very_nervous,_worried,_or_frightened_for_no_apparent_reason?_Does_he/she_seem_very_tense_or_fidgety?_Is_the_patient_afraid_to_be_apart_from_you?_",1
Trail Making Test (TMT) B,Huntington's Disease Cognitive Assessment Battery (HD-CAB) Trail Making Test-B key variable for composite score: Time to completion (sec) of TMT Part B with upper time limit of 240 seconds (reverse scored).,partbtest,"""",1
Left Gyrus Parietal Sup Volume From Qdec,,rh_S_front_inf_meancurv,,0
Left Sulcus Calcarine Volume,,lh_S_calcarine_volume,,1
Biological Sex,The assemblage of physical properties or qualities by which male is distinguished from female; the physical difference between male and female; the distinguishing peculiarity of male or female.,Gender,Subject's_gender,1
Right Postcentral Meancurv From Qdec,,lh_Lat_Fis-post_thickness,Left_Lat_Fis-post_thickness_from_Qdec_lh.aparc.a2009s.thickness_file,0
Right Sulcus Cingul-Marginalis Area From Qdec,,rh_parstriangularis_thickness,Right_parstriangularis_thickness_from_Qdec_rh.aparc.thickness.stats_file,0
Left Medial Orbitofrontal Gray Matter Volume,,GRAYVOL,,0
Left Gyrus And Sulcus Cingul-Ant Thickness From Qdec,,lh_G_and_S_cingul-Ant_thickness,Left_gyrus_and_sulcus_cingul-Ant_thickness_from_Qdec_lh.aparc.a2009s.thickness_file,1
Height,The vertical measurement or distance from the base to the top of an object; the vertical dimension of extension.,lh_G_and_S_frontomargin_meancurv,Left_gyrus_and_sulcus_frontomargin_meancurv_from_Qdec_lh.aparc.a2009s.meancurv_file-FreeSurfer(v5.3),0
Left Gyrus And Sulcus Cingul-Mid-Ant Volume From Qdec,,lh_Lat_Fis-ant-Vertical_meancurv,,0
Right Gyrus Orbital Meancurv From Qdec,,rh_G_orbital_meancurv,Right_gyrus_orbital_meancurv_from_Qdec_rh.aparc.a2009s.meancurv_file-FreeSurfer(v5.3),1
Left Inferiortemporal Volume From Qdec aparc,,lh_(parsorbitalis)ThickAvg,,0
Right Gyrus Occipital Sup Meancurv From Qdec,,rh_G_occipital_sup_meancurv,Right_gyrus_occipital_sup_meancurv_from_Qdec_rh.aparc.a2009s.meancurv_file,1
Left Gyrus Frontal Inf-Opercular Volume From Qdec,,Left-Putamen,Left-Putamen_from_Qdec_aseg.volume.stats_file-FreeSurfer(v5.3),0
Clock Drawing Test,A test of the ability of an individual to accurately place the numbers and hands of a clock in their usual and specified positions.,family_dementia_history,,0
Right Inferior Lateral Ventricle Volume,,lh_S_central_volume,,0
APOE,"Human APOE*4 allele is located in the vicinity of 19q13.2 and is approximately 4 kb in length. This allele, which encodes apolipoprotein E4, plays a role in triglyceride metabolism. The allele is associated with increased occurrence of both Alzheimer disease and coronary artery disease.",lh_S_temporal_inf_thickness,,0
Right Paracentral Volume From Qdec aparc,,lh_parahippocampal_area,,0
Right CA1 Volume,Right_CA1,right_CA1,Right_CA1,1
Right Sulcus Temporal Transverse Volume From Qdec,,rh_bankssts_volume,,0
Left Frontal Pole Thickness,,MH15DRUG,15. Drug Abuse,0
Handedness,The preferred hand of use for controlled and efficient performance of motor tasks.,Handedness_interpretation,Edinburgh Handedness Inventory Interpretation,1
Right Fusiform Area,,ST85SA,Surface Area (aparc.stats) of RightFusiform,1
Left Superiortemporal Volume From Qdec aparc,,lh_superiortemporal_volume,Left_superiortemporal_volume_from_Qdec_lh.aparc.volume.stats_file,1
Right Gyrus Subcallosal Thickness From Qdec,,rh_G_subcallosal_thickness,,1
Right Superior Frontal Area,,rh_parahippocampal_area,Right_parahippocampal_area_from_Qdec_rh.aparc.area_file-FreeSurfer(v5.3),0
Right Sulcus Orbital Lateral Volume From Qdec,,wm-lh-caudalanteriorcingulate,White-matter-left-caudalanteriorcingulate-from_Qdec_wmparc.volume.stats_file,0
Left Parahippocampal Gray Matter Volume,,lh_(parahippocampal)GrayVol,,1
Left Sulcus Parieto Occipital Volume From Qdec,,lh_S_parieto_occipital_volume,Left_sulcus_parieto_occipital_volume_from_Qdec_lh.aparc.a2009s.volume_file,1
Left Lat Fis-ant-Vertical Volume From Qdec,,(G_precuneus)GrayVol,,0
Left Amygdala Volume,,Left_Amygdala,,1
Left Ventral Diencephalon Volume,,TOTAL11,Classic 70 point total. Excludes Q4 (Delayed Word Recall) and Q14 (Number Cancellation).,0
Right Sulcus Cingul-Marginalis Area From Qdec,,lh_S_temporal_inf_area,Left_sulcus_temporal_inferior_area_from_Qdec_lh.aparc.a2009s.area.stats_file,0
Functional Activities Questionnaire (FAQ),Functional Activities Questionnaire (FAQ) Total Score.,FAQTOTAL,,1
Right Sulcus Frontal Middle Thickness From Qdec,,ST103SA,Surface Area (aparc.stats) of RightParahippocampal,0
Left Gyrus Frontal Inf-Orbital Area From Qdec,,left_Whole_hippocampus,,0
Right Ventral Diencephalon Volume,,rh_G_front_inf-Orbital_area,Right_gyrus_frontal_inf-Orbital_area_from_Qdec_rh.aparc.a2009s.area.stats_file,0
Left Gyrus Occipital Middle Area From Qdec,,lh_G_occipital_middle_area,Left_gyrus_occipital_middle_area_from_Qdec_lh.aparc.a2009s.area.stats_file-FreeSurfer(v5.3),1
Left Sulcus Circular Insula Anterior Area From Qdec,,lh_(entorhinal)SurfArea,,0
Right Rostral Middle Frontal Mean Cortical Thickness,,wm-lh-postcentral,White-matter-left-postcentral-from_Qdec_wmparc.volume.stats_file-FreeSurfer(v5.3),0
Right WhiteSurfArea Area From Qdec,,rh_WhiteSurfArea_area,Right_WhiteSurfArea_area_from_Qdec_rh.aparc.area_file,1
Right Caudalmiddlefrontal Meancurv From Qdec,,rh_caudalmiddlefrontal_meancurv,Right_caudalmiddlefrontal_meancurv_from_Qdec_rh.aparc.meancurv_file,1
Diagnosis,"The investigation, analysis and recognition of the presence and nature of disease, condition, or injury from expressed signs and symptoms; also, the scientific determination of any kind; the concise results of such an investigation.",Diagnosis,,1
Left Isthmuscingulate Meancurv From Qdec,,(G_temp_sup-Lateral)SurfArea,,0
Left Sulcus Postcentral Thickness From Qdec,,lh_S_postcentral_thickness,Left_sulcus_postcentral_thickness_from_Qdec_lh.aparc.a2009s.thickness_file,1
Right Parahippocampal Area,,lh_lateraloccipital_meancurv,Left_lateraloccipital_meancurv_from_Qdec_lh.aparc.meancurv_file-FreeSurfer(v5.3),0
Pittsburgh Sleep Quality Index (PSQI),A self-rated questionnaire which assesses sleep quality and disturbances over a one month time interval.,No total score.,,1
White-matter-Right-rostralanteriorcingulate-from Qdec Wmparc,White-matter-Right-rostralanteriorcingulate-from_Qdec_wmparc.volume.stats_file,wm-rh-rostralanteriorcingulate,,1
White-matter-Right-superiorparietal-from Qdec Wmparc,White-matter-Right-superiorparietal-from_Qdec_wmparc.volume.stats_file,wm-rh-superiorparietal,White-matter-Right-superiorparietal-from_Qdec_wmparc.volume.stats_file-FreeSurfer(v5.3),1
Left Pericalcarine Gray Matter Volume,,LPERCAL,,1
Right Transverse Temporal Area,,ST121SA,Surface Area (aparc.stats) of RightTransverseTemporal,1
Left Entorhinal Area,,lh_G_temporal_inf_thickness,,0
Right Sulcus Cingul-Marginalis Meancurv From Qdec,,lh_G_pariet_inf-Angular_volume,Left_gyrus_pariet_inf-Angular_volume_from_Qdec_lh.aparc.a2009s.volume_file,0
White-matter-left-rostralmiddlefrontal-from Qdec Wmparc,,(S_temporal_inf)GrayVol,,0
Right Precentral Gray Matter Volume,,rh_posteriorcingulate_thickness,Right_posteriorcingulate_thickness_from_Qdec_rh.aparc.thickness.stats_file-FreeSurfer(v5.3),0
Left Gyrus Temp Sup-Plan Polar Area From Qdec,,lh_entorhinal_thickness,,0
Left Sulcus Suborbital Meancurv From Qdec,,(S_suborbital)MeanCurv,,1
Right Gyrus And Sulcus Frontomargin Area From Qdec,,rh_S_circular_insula_ant_area,,0
Left Sulcus Intrapariet And P Trans Area From Qdec,,ST13SA,Surface Area (aparc.stats) of LeftBankssts,0
Right Sulcus Orbital-H Shaped Volume From Qdec,,rh_S_orbital-H_Shaped_volume,,1
Right Temporal Pole Area,,cdr_sum_of_box,,0
Right HATA Volume,Right_HATA,right_HATA,Right_HATA-FreeSurfer(v6Beta),1
APOE Allele 1,"Human APOE*4 allele is located in the vicinity of 19q13.2 and is approximately 4 kb in length. This allele, which encodes apolipoprotein E4, plays a role in triglyceride metabolism. The allele is associated with increased occurrence of both Alzheimer disease and coronary artery disease.",lh_transversetemporal_meancurv,,0
Left Sulcus Intrapariet And P Trans Thickness From Qdec,,(S_intrapariet_and_P_trans)ThickAvg,,1
Right Medial Orbitofrontal Grey Matter Volume,,rh_medialorbitofrontal_volume,,1
Left Parsorbitalis Meancurv From Qdec,,lh_(parsorbitalis)MeanCurv,,1
Left Gyrus Parietal Sup Thickness From Qdec,,rh_G_front_inf-Triangul_thickness,Right_gyrus_frontal_inf-Triangul_thickness_from_Qdec_rh.aparc.a2009s.thickness_file-FreeSurfer(v5.3),0
Left Fusiform Mean Cortical Thickness,,(G_pariet_inf-Supramar)GrayVol,,0
Left Sulcus Frontal Inferior Volume From Qdec,,(S_front_sup)GrayVol,,0
Headache,"Pain in various parts of the head, not confined to the area of distribution of any nerve.",ST106TA,Thickness Average (aparc.stats) of RightParsTriangularis,0
Right Temporal Pole Thickness,,llcv,,0
Right Gyrus And Sulcus Cingul-Ant Area From Qdec,,(G_and_S_cingul-Ant)SurfArea,,1
White-matter-left-superiorparietal-from Qdec Wmparc,,ApoE4,,0
Left Lat Fis-post Volume From Qdec,,rh_S_oc_middle_and_Lunatus_thickness,,0
Left Superiorfrontal Area,,rh_(insula)ThickAvg,,0
Left Pars Orbitalis Gray Matter Volume,,ST46CV,Cortical Volume (aparc.stats) of LeftParsOrbitalis,1
Left Temporalpole Volume From Qdec aparc,,lh_temporalpole_volume,,1
Left Gyrus Oc-temp Med-Lingual Area From Qdec,,lh_G_oc-temp_med-Lingual_area,Left_gyrus_oc-temp_med-Lingual_area_from_Qdec_lh.aparc.a2009s.area.stats_file,1
Right Gyrus Frontal Inf-Orbital Area From Qdec,,rh_G_front_inf-Orbital_area,Right_gyrus_frontal_inf-Orbital_area_from_Qdec_rh.aparc.a2009s.area.stats_file,1
Left CA4 Volume,Left_CA4,rh_posteriorcingulate_area,Right_posteriorcingulate_area_from_Qdec_rh.aparc.area_file,0
Right Sulcus Parieto Occipital Area From Qdec,,rh_S_parieto_occipital_area,,1
Right Parsopercularis Meancurv From Qdec,,RACE,,0
Right Sulcus Frontal Middle Meancurv From Qdec,,rh_S_front_middle_meancurv,Right_sulcus_frontal_middle_meancurv_from_Qdec_rh.aparc.a2009s.meancurv_file-FreeSurfer(v5.3),1
Right Pars Triangularis Mean Cortical Thickness,,rh_(parstriangularis)ThickAvg,,1
White-matter-left-precentral-from Qdec Wmparc,,CSF_ABETA42,Measure_of_the_ABETA_42_protein_in_the_Cerebrospinal_Fluid_(CSF)_,0
Left Insula Mean Cortical Thickness,,ST129TA,Thickness Average (aparc.stats) of LeftInsula,1
Left Sulcus Temporal Transverse Area From Qdec,,(S_temporal_transverse)SurfArea,,1
Age,How long something has existed; elapsed time since birth.,samplingAge,,1
Right Gyrus Temp Sup-Plan Polar Volume From Qdec,,lh_MeanThickness_thickness,Left_MeanThickness_thickness_from_Qdec_lh.aparc.thickness.stats_file-FreeSurfer(v5.3),0
Left Postcentral Area,,lh_postcentral_area,,1
Right Gyrus Frontal Inf-Triangul Thickness From Qdec,,rh_G_front_inf-Triangul_thickness,Right_gyrus_frontal_inf-Triangul_thickness_from_Qdec_rh.aparc.a2009s.thickness_file-FreeSurfer(v5.3),1
White-matter-Right-entorightinal-from Qdec Wmparc,,SHQFSTOP,7. At what age did you permanently stop smoking?,0
CC Posterior From Qdec Aseg,,rh_(temporalpole)MeanCurv,,0
Left Gyrus Temp Sup-Plan Tempo Meancurv From Qdec,,lh_G_temp_sup-Plan_tempo_meancurv,Left_gyrus_temp_sup-Plan_tempo_meancurv_from_Qdec_lh.aparc.a2009s.meancurv_file-FreeSurfer(v5.3),1
Right Gyrus Cingul-Post-dorsal Volume From Qdec,,rh_G_cingul-Post-dorsal_volume,Right_gyrus_cingul-Post-dorsal_volume_from_Qdec_rh.aparc.a2009s.volume_file,1
Digit Span Test (Backward),A subtest of the Wechsler Adult Intelligence Scale - Fourth Edition. The subject is read a sequence of numbers and recalls the numbers in reverse order.,lh_G_temp_sup-Lateral_meancurv,Left_gyrus_temp_sup-Lateral_meancurv_from_Qdec_lh.aparc.a2009s.meancurv_file,0
Left Sulcus Parieto Occipital Thickness From Qdec,,lh_S_parieto_occipital_thickness,Left_sulcus_parieto_occipital_thickness_from_Qdec_lh.aparc.a2009s.thickness_file,1
Left Caudal Middle Frontal Mean Cortical Thickness,,(G_temp_sup-G_T_transv)SurfArea,,0
Right Fusiform Volume From Qdec aparc,,lrfusigv,,1
Right Sulcus Collat Transv Anterior Volume From Qdec,,lh_rostralmiddlefrontal_area,Left_rostralmiddlefrontal_area_from_Qdec_lh.aparc.area_file-FreeSurfer(v5.3),0
Left Lateraloccipital Mean Cortical Thickness,,lh_Pole_temporal_volume,Left_Pole_temporal_volume_from_Qdec_lh.aparc.a2009s.volume_file-FreeSurfer(v5.3),0
Left Sulcus Orbital Med-olfact Thickness From Qdec,,(S_orbital_med-olfact)ThickAvg,,1
TotalGrayVol From Qdec Aseg,,TotalGrayVol,TotalGrayVol_from_Qdec_aseg.volume.stats_file-FreeSurfer(v5.3),1
Right Paracentral Volume From Qdec aparc,,rh_paracentral_volume,Right_paracentral_volume_from_Qdec_rh.aparc.volume.stats_file,1
Left Cerebellum Gray Matter Volume,,ST26SA,Surface Area (aparc.stats) of LeftFusiform,0
Father AD,,rh_G_and_S_transv_frontopol_volume,Right_gyrus_and_sulcus_transv_frontopol_volume_from_Qdec_rh.aparc.a2009s.volume_file,0
Right Superior Frontal Gray Matter Volume,,rh_superiorfrontal_volume,Right_superiorfrontal_volume_from_Qdec_rh.aparc.volume.stats_file-FreeSurfer(v5.3),1
Functional Activities Questionnaire (FAQ),Functional Activities Questionnaire (FAQ) Total Score.,FAQTOTAL,Total Score,1
White-matter-left-superiorfrontal-from Qdec Wmparc,,wm-lh-superiorfrontal,,1
Right Gyrus Orbital Area From Qdec,,ST129SA,Surface Area (aparc.stats) of LeftInsula,0
Right Sulcus Pericallosal Thickness From Qdec,,rh_G_front_inf-Triangul_volume,Right_gyrus_frontal_inf-Triangul_volume_from_Qdec_rh.aparc.a2009s.volume_file-FreeSurfer(v5.3),0
Right Gyrus Insular Short Area From Qdec,,rh_G_insular_short_area,,1
Head Injury ,"Damage inflicted on the head as the direct or indirect result of an external force, with or without disruption of structural continuity.",LROSANCM,,0
Right Gyrus And Sulcus Occipital Inferior Meancurv From Qdec,,ICV,,0
Left Supramarginal Meancurv From Qdec,,lh_supramarginal_meancurv,Left_supramarginal_meancurv_from_Qdec_lh.aparc.meancurv_file,1
Right Sulcus Orbital Lateral Meancurv From Qdec,,rh_S_orbital_lateral_meancurv,Right_sulcus_orbital_lateral_meancurv_from_Qdec_rh.aparc.a2009s.meancurv_file,1
Left Gyrus Temporal Inferior Volume From Qdec,,CDR_TOT,,0
Left Hippocampus Volume,,Left_Hippocampus,,1
Left Sulcus Intrapariet And P Trans Area From Qdec,,(S_front_inf)SurfArea,,0
Left Gyrus Orbital Volume From Qdec,,(G_orbital)GrayVol,,1
Right Gyrus Temporal Inferior Meancurv From Qdec,,rh_G_temporal_inf_meancurv,,1
Right Frontalpole Meancurv From Qdec,,rh_frontalpole_meancurv,Right_frontalpole_meancurv_from_Qdec_rh.aparc.meancurv_file,1
Father Dementia,,FHQDAD,Dementia,1
Right Sulcus Postcentral Area From Qdec,,rh_rostralanteriorcingulate_thickness,,0
